raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover_1,cloud_base_ft_agl_1,sky_cover_2,cloud_base_ft_agl_2,sky_cover_3,cloud_base_ft_agl_3,sky_cover_4,cloud_base_ft_agl_4,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
LEVD 051030Z 07008KT 020V130 9999 FEW045 26/15 Q1022 NOSIG,LEVD,2025-07-05T10:30:00Z,41.706,-4.852,26,15,70,8,,6+,30.18,,,,,,TRUE,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,844
LEVC 051030Z 14009KT 100V180 CAVOK 32/18 Q1018 NOSIG,LEVC,2025-07-05T10:30:00Z,39.489,-0.482,32,18,140,9,,6+,30.06,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,58
LETU 051030Z AUTO 33007KT 270V360 CAVOK 28/19 Q1020,LETU,2025-07-05T10:30:00Z,-99.99,-99.99,28,19,330,7,,6+,30.12,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9999
LETO 051030Z 09004KT CAVOK 29/14 Q1020 NOSIG,LETO,2025-07-05T10:30:00Z,40.489,-3.451,29,14,90,4,,6+,30.12,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,598
LETL 051030Z AUTO 17010KT 120V210 CAVOK 28/13 Q1023,LETL,2025-07-05T10:30:00Z,40.404,-1.218,28,13,170,10,,6+,30.21,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1024
LESU 051030Z VRB02KT 9999 FEW045TCU 22/16 Q1023,LESU,2025-07-05T10:30:00Z,42.337,1.406,22,16,VRB,2,,6+,30.21,,,,,,,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,802
LEST 051030Z 06009KT 330V110 9999 SCT021 24/18 Q1022 NOSIG,LEST,2025-07-05T10:30:00Z,42.888,-8.411,24,18,60,9,,6+,30.18,,,,,,TRUE,,,,,SCT,2100,,,,,,,VFR,,,,,,,,,,,,METAR,363
LESO 051030Z 26005KT 170V330 9999 FEW022 SCT069 26/20 Q1022,LESO,2025-07-05T10:30:00Z,43.361,-1.787,26,20,260,5,,6+,30.18,,,,,,,,,,,FEW,2200,SCT,6900,,,,,VFR,,,,,,,,,,,,METAR,3
LESB 051030Z AUTO 20008KT 160V240 CAVOK 34/19 Q1017,LESB,2025-07-05T10:30:00Z,39.599,2.703,34,19,200,8,,6+,30.03,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,48
LESA 051030Z VRB05KT 9999 FEW048 28/15 Q1022,LESA,2025-07-05T10:30:00Z,40.96,-5.498,28,15,VRB,5,,6+,30.18,,,,,,,,,,,FEW,4800,,,,,,,VFR,,,,,,,,,,,,METAR,788
LERT 051030Z 15008KT 090V200 9999 FEW012 26/22 Q1018 NOSIG,LERT,2025-07-05T10:30:00Z,36.645,-6.349,26,22,150,8,,6+,30.06,,,,,,TRUE,,,,,FEW,1200,,,,,,,VFR,,,,,,,,,,,,METAR,27
LERS 051030Z VRB02KT 9999 FEW040 33/17 Q1018,LERS,2025-07-05T10:30:00Z,41.15,1.179,33,17,VRB,2,,6+,30.06,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,68
LERI 051030Z 05007KT 350V100 CAVOK 33/16 Q1018 NOSIG,LERI,2025-07-05T10:30:00Z,37.958,-1.229,33,16,50,7,,6+,30.06,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,74
LEPP 051030Z 36006KT 300V070 CAVOK 27/17 Q1022,LEPP,2025-07-05T10:30:00Z,42.777,-1.65,27,17,360,6,,6+,30.18,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,448
LEPA 051030Z 24009KT 9999 FEW024 34/21 Q1017 NOSIG,LEPA,2025-07-05T10:30:00Z,39.561,2.737,34,21,240,9,,6+,30.03,,,,,,TRUE,,,,,FEW,2400,,,,,,,VFR,,,,,,,,,,,,METAR,8
LEMO 051030Z VRB03KT CAVOK 29/19 Q1018 NOSIG,LEMO,2025-07-05T10:30:00Z,37.175,-5.616,29,19,VRB,3,,6+,30.06,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,82
LEMI 051030Z 09007KT 030V170 CAVOK 32/17 Q1019,LEMI,2025-07-05T10:30:00Z,37.803,-1.125,32,17,90,7,,6+,30.09,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,193
LEMH 051030Z VRB06KT 9999 FEW045 34/20 Q1018,LEMH,2025-07-05T10:30:00Z,39.855,4.216,34,20,VRB,6,,6+,30.06,,,,,,,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,82
LEMG 051030Z 14009KT 100V180 CAVOK 30/19 Q1018 NOSIG,LEMG,2025-07-05T10:30:00Z,36.666,-4.482,30,19,140,9,,6+,30.06,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,5
LEMD 051030Z 09002KT CAVOK 30/15 Q1020 NOSIG,LEMD,2025-07-05T10:30:00Z,40.466,-3.555,30,15,90,2,,6+,30.12,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,589
LELO 051030Z VRB02KT 9999 FEW035 28/18 Q1021,LELO,2025-07-05T10:30:00Z,42.4523,-2.3309,28,18,VRB,2,,6+,30.15,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,352
LELN 051030Z 13003KT CAVOK 25/12 Q1024,LELN,2025-07-05T10:30:00Z,42.588,-5.651,25,12,130,3,,6+,30.24,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,911
LELL 051030Z 09004KT CAVOK 32/16 Q1018,LELL,2025-07-05T10:30:00Z,41.521,2.105,32,16,90,4,,6+,30.06,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,136
LELC 051030Z 07008KT 030V110 CAVOK 31/24 Q1019 NOSIG,LELC,2025-07-05T10:30:00Z,37.775,-0.812,31,24,70,8,,6+,30.09,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,3
LEJR 051030Z 20008KT 140V240 9999 SCT025 29/21 Q1018,LEJR,2025-07-05T10:30:00Z,36.751,-6.056,29,21,200,8,,6+,30.06,,,,,,,,,,,SCT,2500,,,,,,,VFR,,,,,,,,,,,,METAR,25
LEIB 051030Z 21007KT 170V250 9999 FEW017 30/22 Q1018 NOSIG,LEIB,2025-07-05T10:30:00Z,38.876,1.384,30,22,210,7,,6+,30.06,,,,,,TRUE,,,,,FEW,1700,,,,,,,VFR,,,,,,,,,,,,METAR,4
LEHC 051030Z 26003KT CAVOK 31/12 Q1021,LEHC,2025-07-05T10:30:00Z,42.082,-0.324,31,12,260,3,,6+,30.15,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,540
LEGT 051030Z VRB02KT CAVOK 30/14 Q1021,LEGT,2025-07-05T10:30:00Z,40.299,-3.723,30,14,VRB,2,,6+,30.15,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,619
LEGR 051030Z 35007KT 320V040 CAVOK 33/12 Q1020,LEGR,2025-07-05T10:30:00Z,37.19,-3.789,33,12,350,7,,6+,30.12,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,560
LEGE 051030Z 19004KT CAVOK 33/16 Q1018 NOSIG,LEGE,2025-07-05T10:30:00Z,41.911,2.763,33,16,190,4,,6+,30.06,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,140
LEDA 051030Z 07007KT 010V140 CAVOK 29/17 Q1020,LEDA,2025-07-05T10:30:00Z,41.734,0.538,29,17,70,7,,6+,30.12,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,352
LECV 051030Z 16003KT CAVOK 28/13 Q1023,LECV,2025-07-05T10:30:00Z,40.696,-3.765,28,13,160,3,,6+,30.21,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,995
LECO 051030Z 36010KT 320V050 9999 FEW028 22/17 Q1022 NOSIG,LECO,2025-07-05T10:30:00Z,43.307,-8.372,22,17,360,10,,6+,30.18,,,,,,TRUE,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,80
LECH 051030Z AUTO 25004KT 170V300 CAVOK 28/17 Q1020,LECH,2025-07-05T10:30:00Z,40.211,0.067,28,17,250,4,,6+,30.12,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,360
LEBZ 051030Z 26005KT 200V010 CAVOK 32/17 Q1018,LEBZ,2025-07-05T10:30:00Z,38.883,-6.814,32,17,260,5,,6+,30.06,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,183
LEBT 051030Z AUTO VRB07KT CAVOK 32/19 Q1019,LEBT,2025-07-05T10:30:00Z,39.58,-0.45,32,19,VRB,7,,6+,30.09,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,50
LEBR 051030Z AUTO 31008KT 280V360 CAVOK 29/17 Q1020,LEBR,2025-07-05T10:30:00Z,42.2,-1.43,29,17,310,8,,6+,30.12,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,347
LEBL 051030Z 15008KT 120V180 CAVOK 30/21 Q1018 NOSIG,LEBL,2025-07-05T10:30:00Z,41.293,2.07,30,21,150,8,,6+,30.06,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2
LEBG 051030Z 05012KT 350V070 CAVOK 24/14 Q1024,LEBG,2025-07-05T10:30:00Z,42.356,-3.622,24,14,50,12,,6+,30.24,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,892
LEBB 051030Z 29006KT 240V360 9999 FEW063 27/20 Q1022 NOSIG,LEBB,2025-07-05T10:30:00Z,43.298,-2.906,27,20,290,6,,6+,30.18,,,,,,TRUE,,,,,FEW,6300,,,,,,,VFR,,,,,,,,,,,,METAR,38
LEBA 051030Z 23004KT 140V300 CAVOK 32/17 Q1017,LEBA,2025-07-05T10:30:00Z,37.842,-4.849,32,17,230,4,,6+,30.03,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,88
LEAS 051030Z 03006KT 320V080 9999 FEW021 23/19 Q1023 NOSIG,LEAS,2025-07-05T10:30:00Z,43.567,-6.044,23,19,30,6,,6+,30.21,,,,,,TRUE,,,,,FEW,2100,,,,,,,VFR,,,,,,,,,,,,METAR,120
LEAO 051030Z 27004KT CAVOK 32/15 Q1020,LEAO,2025-07-05T10:30:00Z,38.953,-3.741,32,15,270,4,,6+,30.12,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,621
LEAM 051030Z 23010KT 200V260 CAVOK 29/24 Q1018,LEAM,2025-07-05T10:30:00Z,36.846,-2.357,29,24,230,10,,6+,30.06,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,16
LEAL 051030Z 09007KT 030V140 CAVOK 31/22 Q1019 NOSIG,LEAL,2025-07-05T10:30:00Z,38.282,-0.558,31,22,90,7,,6+,30.09,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,26
LEAG 051030Z AUTO 08005KT CAVOK 27/21 Q1018,LEAG,2025-07-05T10:30:00Z,36.129,-5.441,27,21,80,5,,6+,30.06,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,4
LEAB 051030Z 14007KT 090V210 CAVOK 32/11 Q1022 NOSIG,LEAB,2025-07-05T10:30:00Z,38.952,-1.863,32,11,140,7,,6+,30.18,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,704
LDZD 051030Z VRB06KT CAVOK 33/15 Q1015 BECMG 30008KT,LDZD,2025-07-05T10:30:00Z,44.108,15.347,33,15,VRB,6,,6+,29.97,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,82
LDZA 051030Z VRB04KT 9999 FEW045 29/15 Q1019 NOSIG,LDZA,2025-07-05T10:30:00Z,45.729,16.054,29,15,VRB,4,,6+,30.09,,,,,,TRUE,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,103
LDSP 051030Z 23010KT CAVOK 34/16 Q1014 NOSIG,LDSP,2025-07-05T10:30:00Z,43.539,16.301,34,16,230,10,,6+,29.94,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,16
LDSB 051030Z 23008KT 200V260 CAVOK 32/12 Q1018,LDSB,2025-07-05T10:30:00Z,43.286,16.68,32,12,230,8,,6+,30.06,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,525
LDRI 051030Z VRB05KT CAVOK 30/14 Q1017,LDRI,2025-07-05T10:30:00Z,45.218,14.573,30,14,VRB,5,,6+,30.03,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,80
LDPL 051030Z 10012KT CAVOK 30/14 Q1016 NOSIG,LDPL,2025-07-05T10:30:00Z,44.894,13.922,30,14,100,12,,6+,30.00,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,63
LDOS 051030Z VRB05KT CAVOK 28/10 Q1019,LDOS,2025-07-05T10:30:00Z,45.463,18.81,28,10,VRB,5,,6+,30.09,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,82
LDLO 051030Z VRB05KT CAVOK 31/16 Q1016,LDLO,2025-07-05T10:30:00Z,44.569,14.394,31,16,VRB,5,,6+,30.00,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,46
LDDU 051030Z 22006KT 150V310 CAVOK 33/12 Q1015 NOSIG,LDDU,2025-07-05T10:30:00Z,42.56,18.269,33,12,220,6,,6+,29.97,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,156
LCPH 051030Z 25006KT 230V310 CAVOK 31/18 Q1010 NOSIG,LCPH,2025-07-05T10:30:00Z,34.715,32.479,31,18,250,6,,6+,29.82,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,8
LCLK 051030Z 10010KT 9999 FEW025 32/19 Q1009 NOSIG,LCLK,2025-07-05T10:30:00Z,34.874,33.617,32,19,100,10,,6+,29.79,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,2
LBWN 051030Z 11012KT CAVOK 31/14 Q1016 NOSIG,LBWN,2025-07-05T10:30:00Z,43.232,27.825,31,14,110,12,,6+,30.00,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,74
LBSF 051030Z VRB04KT 9999 FEW078 33/11 Q1018 NOSIG,LBSF,2025-07-05T10:30:00Z,42.694,23.414,33,11,VRB,4,,6+,30.06,,,,,,TRUE,,,,,FEW,7800,,,,,,,VFR,,,,,,,,,,,,METAR,531
LBPD 051030Z AUTO VRB02KT 9999 NCD 34/14 Q1016 NOSIG,LBPD,2025-07-05T10:30:00Z,42.064,24.86,34,14,VRB,2,,6+,30.00,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,182
LBGO 051030Z AUTO 31005KT 260V350 9999 NCD 36/14 Q1015 NOSIG,LBGO,2025-07-05T10:30:00Z,43.151,25.713,36,14,310,5,,6+,29.97,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,84
LBBG 051030Z 11012KT CAVOK 31/13 Q1016 NOSIG,LBBG,2025-07-05T10:30:00Z,42.569,27.514,31,13,110,12,,6+,30.00,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,41
KW43 051030Z AUTO 19008KT 10SM CLR 13/11 A3011 RMK AO2,KW43,2025-07-05T10:30:00Z,44.6607,-104.568,13,11,190,8,,10+,30.11,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1292
KVES 051030Z AUTO 3SM CLR A3013 RMK AO2,KVES,2025-07-05T10:30:00Z,40.2056,-84.5346,,,,,,3,30.13,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,308
KTMT 051030Z AUTO 24004KT 10SM CLR 04/M03 A3025 RMK AO2 T00351035,KTMT,2025-07-05T10:30:00Z,39.4643,-117.197,3.5,-3.5,240,4,,10+,30.25,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1748
KSNH 051030Z AUTO 00000KT 8SM CLR 21/21 A3004 RMK A01,KSNH,2025-07-05T10:30:00Z,35.1731,-88.2146,21,21,0,0,,8,30.04,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,142
KSMS 051030Z AUTO 03005KT 6SM BR CLR 22/22 A3008 RMK AO2,KSMS,2025-07-05T10:30:00Z,34.0003,-80.3582,22,22,30,5,,6,30.08,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,53
KRNH 051030Z AUTO 20013G17KT 7SM +RA SCT025 SCT037 BKN050 24/21 A2982 RMK AO2 P0006 T02380211,KRNH,2025-07-05T10:30:00Z,45.1476,-92.5335,23.8,21.1,200,13,17,7,29.82,,,TRUE,TRUE,,,,,,+RA,SCT,2500,SCT,3700,BKN,5000,,,VFR,,,,,,0.06,,,,,,METAR,302
KRNC 051030Z AUTO 00000KT 1SM BR CLR 20/20 A3011 RMK A01,KRNC,2025-07-05T10:30:00Z,35.6991,-85.8402,20,20,0,0,,1,30.11,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,310
KPVW 051030Z AUTO 11004KT 1/4SM FG OVC003 21/20 A3000 RMK AO2 P0001 T02050202,KPVW,2025-07-05T10:30:00Z,34.169,-101.723,20.5,20.2,110,4,,0.25,30.00,,,TRUE,TRUE,,,,,,FG,OVC,300,,,,,,,LIFR,,,,,,0.01,,,,,,METAR,1029
KOZA 051030Z AUTO 20005KT 5SM BR OVC005 23/22 A2998 RMK AO2,KOZA,2025-07-05T10:30:00Z,30.7312,-101.203,23,22,200,5,,5,29.98,,,TRUE,TRUE,,,,,,BR,OVC,500,,,,,,,IFR,,,,,,,,,,,,METAR,721
KOSA 051030Z AUTO 00000KT 10SM CLR 21/20 A3000 RMK AO2 T02110203,KOSA,2025-07-05T10:30:00Z,33.0936,-94.9601,21.1,20.3,0,0,,10+,30.00,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,108
KOLY 051030Z 4SM CLR 22/21 A3009 RMK AO2 T02150209,KOLY,2025-07-05T10:30:00Z,38.7213,-88.1799,21.5,20.9,,,,4,30.09,,,,TRUE,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,144
KNOW 051030Z AUTO 26013KT 10SM CLR A3019 RMK AO2,KNOW,2025-07-05T10:30:00Z,48.1394,-123.403,,,260,13,,10+,30.19,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3
KMRC 051030Z AUTO 00000KT 7SM CLR 21/21 A3006 RMK A01,KMRC,2025-07-05T10:30:00Z,35.5579,-87.1778,21,21,0,0,,7,30.06,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,205
KMPZ 051030Z AUTO 18007KT 10SM CLR 22/20 A2999 RMK AO2,KMPZ,2025-07-05T10:30:00Z,40.9453,-91.5122,22,20,180,7,,10+,29.99,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,222
KM54 051030Z AUTO 00000KT 9SM CLR 22/21 A3006 RMK A01,KM54,2025-07-05T10:30:00Z,36.1932,-86.3139,22,21,0,0,,9,30.06,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,168
KJES 051030Z AUTO 00000KT 10SM CLR 23/22 A3001 RMK AO2,KJES,2025-07-05T10:30:00Z,31.5521,-81.8896,23,22,0,0,,10+,30.01,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,26
KIJX 051030Z AUTO 17004KT 5SM CLR 22/19 A3005 RMK AO2 T02210187,KIJX,2025-07-05T10:30:00Z,39.774,-90.2419,22.1,18.7,170,4,,5,30.05,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,187
KHVE 051030Z AUTO 32007KT 10SM CLR 19/05 A3012 RMK AO2,KHVE,2025-07-05T10:30:00Z,38.418,-110.704,19,5,320,7,,10+,30.12,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1351
KGLX 051030Z AUTO 10SM CLR A2999 RMK A01,KGLX,2025-07-05T10:30:00Z,28.2347,-88.9843,,,,,,10+,29.99,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,32
KETN 051030Z AUTO 14006KT 10SM OVC009 23/22 A2995 RMK AO2 LTG DSNT S T02290224,KETN,2025-07-05T10:30:00Z,32.4164,-98.8113,22.9,22.4,140,6,,10+,29.95,,,TRUE,TRUE,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,445
KDVK 051030Z AUTO 00000KT 10SM CLR 18/17 A3014 RMK AO2,KDVK,2025-07-05T10:30:00Z,37.5764,-84.7641,18,17,0,0,,10+,30.14,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,309
KCXP 051030Z AUTO 00000KT 10SM CLR 10/M02 A3021 RMK AO2,KCXP,2025-07-05T10:30:00Z,39.1905,-119.732,10,-2,0,0,,10+,30.21,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1431
KCQB 051030Z AUTO 00000KT 10SM BKN017 22/22 A3001 RMK AO2 T02210216,KCQB,2025-07-05T10:30:00Z,35.7223,-96.8187,22.1,21.6,0,0,,10+,30.01,,,TRUE,TRUE,,,,,,,BKN,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,298
KCKF 051030Z AUTO 00000KT 10SM CLR A3005 RMK AO2,KCKF,2025-07-05T10:30:00Z,31.9889,-83.7739,,,0,0,,10+,30.05,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,92
KCCB 051030Z AUTO 00000KT 10SM 19/08 A3005 RMK AO2,KCCB,2025-07-05T10:30:00Z,34.1118,-117.685,19,8,0,0,,10+,30.05,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,440
KBDN 051030Z AUTO 22004KT 10SM CLR 09/05 A3018 RMK AO2,KBDN,2025-07-05T10:30:00Z,44.1006,-121.198,9,5,220,4,,10+,30.18,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1044
K49B 051030Z AUTO 31007KT 10SM SCT015 17/15 A3003 RMK AO2,K49B,2025-07-05T10:30:00Z,44.4284,-103.38,17,15,310,7,,10+,30.03,,,TRUE,TRUE,,,,,,,SCT,1500,,,,,,,VFR,,,,,,,,,,,,METAR,986
K1D8 051030Z AUTO 33004KT 3SM BR OVC002 21/21 A2981 RMK AO2,K1D8,2025-07-05T10:30:00Z,44.86,-98.529,21,21,330,4,,3,29.81,,,TRUE,TRUE,,,,,,BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,398
HRYR 051030Z 17005KT 9999 BKN025 26/14 Q1021 NOSIG,HRYR,2025-07-05T10:30:00Z,-1.969,30.14,26,14,170,5,,6+,30.15,,,,,,TRUE,,,,,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,1493
GQNO 051030Z 32014KT 7000 NSC 28/21 Q1013 NOSIG,GQNO,2025-07-05T10:30:00Z,18.31,-15.97,28,21,320,14,,4.35,29.91,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,1
GOBD 051030Z 36012KT 9999 BKN014 28/24 Q1015 NOSIG,GOBD,2025-07-05T10:30:00Z,14.671,-17.067,28,24,360,12,,6+,29.97,,,,,,TRUE,,,,,BKN,1400,,,,,,,MVFR,,,,,,,,,,,,METAR,90
GMTT 051030Z 25011KT 220V280 8000 FEW016 BKN026 25/21 Q1018 NOSIG,GMTT,2025-07-05T10:30:00Z,35.727,-5.917,25,21,250,11,,4.97,30.06,,,,,,TRUE,,,,,FEW,1600,BKN,2600,,,,,MVFR,,,,,,,,,,,,METAR,19
GMMX 051030Z VRB02KT CAVOK 27/17 Q1019 NOSIG,GMMX,2025-07-05T10:30:00Z,31.607,-8.036,27,17,VRB,2,,6+,30.09,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,465
GMMN 051030Z 04004KT 310V110 CAVOK 27/19 Q1019 NOSIG,GMMN,2025-07-05T10:30:00Z,33.367,-7.59,27,19,40,4,,6+,30.09,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,196
GMME 051030Z 29006KT 260V360 5000 SCT016 25/17 Q1018 NOSIG,GMME,2025-07-05T10:30:00Z,34.051,-6.752,25,17,290,6,,3.11,30.06,,,,,,TRUE,,,,,SCT,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,84
GMFO 051030Z 35008KT 320V030 CAVOK 32/15 Q1019 NOSIG,GMFO,2025-07-05T10:30:00Z,34.787,-1.924,32,15,350,8,,6+,30.09,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,452
GMFF 051030Z VRB04KT 6000 SCT030 26/19 Q1020 NOSIG,GMFF,2025-07-05T10:30:00Z,33.929,-4.976,26,19,VRB,4,,3.73,30.12,,,,,,TRUE,,,,,SCT,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,575
GMAD 051030Z 26007KT 220V290 CAVOK 28/17 Q1016 NOSIG,GMAD,2025-07-05T10:30:00Z,30.325,-9.413,28,17,260,7,,6+,30.00,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,66
GEML 051030Z 04007G24KT 350V070 9999 BKN022 29/21 Q1018,GEML,2025-07-05T10:30:00Z,35.278,-2.956,29,21,40,7,24,6+,30.06,,,,,,,,,,,BKN,2200,,,,,,,MVFR,,,,,,,,,,,,METAR,48
GECE 051030Z AUTO 31013KT 9999 FEW026 23/20 Q1018,GECE,2025-07-05T10:30:00Z,35.893,-5.306,23,20,310,13,,6+,30.06,,,TRUE,,,,,,,,FEW,2600,,,,,,,VFR,,,,,,,,,,,,METAR,2
